row_id,file_name,speaker,line_no,utterance_index_raw,prediction_status,labels_or_clean,n_labels,input,model_prediction,uncertainty_mean_token_logprob,uncertainty_min_token_logprob,uncertainty_mean_token_margin,uncertainty_min_token_margin,review_decision,notes,uncertainty_review_flag,uncertainty_review_rule
2337,1211_4Q2.cha,1211,30,7,CLEAN,CLEAN,0,so &-uh &~w I was nervous .,so &-uh &~w I was nervous .,-16.36361230503429,-27.28131103515625,6.40625,1.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2338,1211_4Q2.cha,1211,33,8,TAGGED,[* m:03s:a],1,&~an (an)d that affect me ah getting &-uh nervous .,&~an (an)d that affect [:: affects] [* m:03s:a] me ah getting &-uh nervous .,-15.704853460523818,-25.875009536743164,6.023611111111111,1.875,,,AUTO_ACCEPT,TAGGED_MIN_MARGIN_GTE_1.4375
2339,1211_4Q2.cha,1211,36,9,CLEAN,CLEAN,0,<if I hav:e> [//] if I would have &-uh good management to the time &-uh I would pass the test an(d) did &~i it &-uh well &-uh .,<if I hav:e> [//] if I would have &-uh good management to the time &-uh I would pass the test an(d) did &~i it &-uh well &-uh .,-0.011586414112736582,-0.14844371378421783,7.394886363636363,1.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2340,1211_4Q2.cha,1211,39,10,CLEAN,CLEAN,0,that's &~f &-uh my [/] my perspective .,that's &~f &-uh my [/] my perspective .,-16.351053313775495,-25.93784523010254,6.079545454545454,2.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2341,1211_4Q2.cha,1211,42,11,CLEAN,CLEAN,0,my perspective I &~e advise any test taker to &~i understand the strategies and get it &-uh from a reliable resources &-uh a &~r &~reli reliable resources that indicate to the strategies of the test &-uh .,my perspective I &~e advise any test taker to &~i understand the strategies and get it &-uh from a reliable resources &-uh a &~r &~reli reliable resources that indicate to the strategies of the test &-uh .,-0.016251496678319627,-0.40978679060935974,6.9834905660377355,1.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2342,1211_4Q2.cha,1211,45,12,TAGGED,[* m:03s:a],1,that's one major factor that let me blow the test thank you .,that's one major factor that let [:: lets] [* m:03s:a] me blow the test thank you .,-15.97055341579296,-34.062503814697266,5.38599537037037,0.0625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2343,1211_5U1.cha,1211,9,0,CLEAN,CLEAN,0,&-um the topic is about &-uh media violence in my country .,&-um the topic is about &-uh media violence in my country .,-16.912313258872842,-28.25003433227539,6.689858490566038,0.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2344,1211_5U1.cha,1211,12,1,CLEAN,CLEAN,0,&-uh o:f course &-uh violence can happen in every &~i show or whatever in [//] &~teev on tv or in movies .,&-uh o:f course &-uh violence can happen in every &~i show or whatever in [//] &~teev on tv or in movies .,-17.06899480099948,-26.765640258789062,6.936320754716981,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2345,1211_5U1.cha,1211,15,2,TAGGED,[* m:allo] ; [* m:vsg:a],2,&-uh my country &-uh there is specific channels that can show &-uh movies which &-uh have violence .,&-uh my country &-uh there is [:: are] [* m:vsg:a] specific channels that can show &-uh movies which &-uh have [* m:allo] violence .,-0.09150624327637213,-1.355507254600525,7.467830882352941,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2346,1211_5U1.cha,1211,18,3,CLEAN,CLEAN,0,&-um I think &-uh it's ah pretty goo(d) to [/] to be free and have democracy .,&-um I think &-uh it's ah pretty goo(d) to [/] to be free and have democracy .,-17.476573905944825,-27.126598358154297,8.5975,2.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2347,1211_5U1.cha,1211,21,4,TAGGED,[* m:+en],1,no needta banned the violence movies .,no needta banned [:: ban] [* m:+en] the violence movies .,-15.931391484809645,-27.531269073486328,5.71969696969697,1.375,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2348,1211_5U1.cha,1211,24,5,TAGGED,[* s:r:gc:pro],1,or no need to: &~s censor them because &-uh let somebody choose whatever he want .,or no need to: &~s censor them because &-uh let somebody choose whatever he [:: she] [* s:r:gc:pro] want .,-17.073938965797424,-30.281251907348633,7.15625,0.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2349,1211_5U1.cha,1211,27,6,TAGGED,[* m:+3s:a],1,some people wants to: see &-uh violence .,some people wants [:: want] [* m:+3s:a] to: see &-uh violence .,-16.210990305604607,-26.640806198120117,5.818965517241379,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2350,1211_5U1.cha,1211,30,7,CLEAN,CLEAN,0,some people want to see &-uh &-uh movies without violence .,some people want to see &-uh &-uh movies without violence .,-18.340537003108434,-31.40627670288086,7.404017857142857,0.75,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2351,1211_5U1.cha,1211,33,8,CLEAN,CLEAN,0,on my opinion &-uh I think it's pretty goo(d) &~t to &~i &~i let them open .,on my opinion &-uh I think it's pretty goo(d) &~t to &~i &~i let them open .,-0.0020369785259260554,-0.01876506581902504,8.508928571428571,4.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2352,1211_5U1.cha,1211,36,9,TAGGED,[* m:vun:a],1,and &-uh the person has [/] &-uh has mind .,and &-uh the person has [/] &-uh has [:: have] [* m:vun:a] mind .,-16.299783098286596,-23.090330123901367,6.862068965517241,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2353,1211_5U1.cha,1211,39,10,TAGGED,[* m:03s:a] ; [* m:irr:ed],2,and he can made up his mind whatever he want to see .,and he can made [:: make] [* m:irr:ed] up his mind whatever he want [:: wants] [* m:03s:a] to see .,-17.50924023756614,-29.750097274780273,5.9423076923076925,1.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2354,1211_5U1.cha,1211,42,11,CLEAN,CLEAN,0,<if he> [/] want [/] <if he wanna see> [//] if he wants to see &-uh violence he can see that .,<if he> [/] want [/] <if he wanna see> [//] if he wants to see &-uh violence he can see that .,-15.619595415451947,-28.281862258911133,6.446078431372549,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2355,1211_5U1.cha,1211,45,12,CLEAN,CLEAN,0,if he wants to see &-uh movies without it &-uh &~he he can see that .,if he wants to see &-uh movies without it &-uh &~he he can see that .,-16.55905277588788,-30.718753814697266,7.112745098039215,0.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2356,1211_5U1.cha,1211,48,13,CLEAN,CLEAN,0,&-uh in my country also &-uh &~s &-uh there is a specific &-uh channels that you can pay for it monthly &-uh or subscribe &~d in order to see &-uh channels that specialize in movies .,&-uh in my country also &-uh &~s &-uh there is a specific &-uh channels that you can pay for it monthly &-uh or subscribe &~d in order to see &-uh channels that specialize in movies .,-0.006329085816551193,-0.17486464977264404,8.360294117647058,2.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2357,1211_5U1.cha,1211,51,14,CLEAN,CLEAN,0,and &-um there is also general ah channels that can [//] everyone &~i can see it without subscription .,and &-um there is also general ah channels that can [//] everyone &~i can see it without subscription .,-16.237849022479768,-25.95313262939453,6.715425531914893,0.9375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2358,1211_5U1.cha,1211,54,15,CLEAN,CLEAN,0,this [//] &-uh we have two kinds of &-uh show in our country that's it .,this [//] &-uh we have two kinds of &-uh show in our country that's it .,-7.8230467385194755,-28.609378814697266,6.8736702127659575,0.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2359,1211_5U3.cha,1211,9,0,CLEAN,CLEAN,0,&-uh the topic is the gap between the rich and the poor &-uh is so large you need to balance a desire for luxury with compassion for needs of others .,&-uh the topic is the gap between the rich and the poor &-uh is so large you need to balance a desire for luxury with compassion for needs of others .,-18.352979923816438,-28.2500057220459,7.8311170212765955,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2360,1211_5U3.cha,1211,12,1,CLEAN,CLEAN,0,&-um personally I do agree with this &-um issue since &-uh we should respect &-uh poor &-uh and &~n the needy people an(d) to respect their [/] &~f their feelings .,&-um personally I do agree with this &-um issue since &-uh we should respect &-uh poor &-uh and &~n the needy people an(d) to respect their [/] &~f their feelings .,-0.010038031770431615,-0.24580860137939453,7.4674202127659575,1.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2361,1211_5U3.cha,1211,15,2,TAGGED,[* m:0s:a],1,so I do agree with this issue for two reason .,so I do agree with this issue for two reason [:: reasons] [* m:0s:a] .,-16.048136497366016,-24.982421875,5.923491379310345,1.0,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2362,1211_5U3.cha,1211,18,3,CLEAN,CLEAN,0,the first one is &~s they are &-uh mm &-uh as [//] &-uh a member of our community .,the first one is &~s they are &-uh mm &-uh as [//] &-uh a member of our community .,-0.008758416018313906,-0.11745099723339081,7.573660714285714,2.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2363,1211_5U3.cha,1211,21,4,CLEAN,CLEAN,0,the second thing is &-um &~s &~may maybe you will find some of your relatives are needy .,the second thing is &-um &~s &~may maybe you will find some of your relatives are needy .,-19.44177964755467,-30.250019073486328,8.694196428571429,2.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2364,1211_5U3.cha,1211,24,5,CLEAN,CLEAN,0,and you [/] &~don you don't hafta show your luxury .,and you [/] &~don you don't hafta show your luxury .,-17.71746105807168,-30.0312557220459,7.253348214285714,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2365,1211_5U3.cha,1211,27,6,NON_TAGGED_CHANGED,CLEAN,0,and you don't hafta show what you have to [/] to &-um broke their heart .,and you don't hafta show what you have to [/] to &-um broke their heart .,-16.185356028874715,-29.656251907348633,6.5203125,0.0625,,,MANUAL_REVIEW,NON_TAGGED_MIN_MARGIN_LT_0.125
2366,1211_5U3.cha,1211,30,7,CLEAN,CLEAN,0,so <you should be> [//] &-uh or [//] you should have a balance between the poor and the rich in order to: &-uh stay &-uh ah friendly in order to &-uh &~i &~i keep your relation for long time &~i .,so <you should be> [//] &-uh or [//] you should have a balance between the poor and the rich in order to: &-uh stay &-uh ah friendly in order to &-uh &~i &~i keep your relation for long time &~i .,-0.009413333389420585,-0.12726189196109772,7.734375,2.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2367,1212_3G1.cha,1212,9,0,CLEAN,CLEAN,0,in fact my best friend from childhood was my cousin .,in fact my best friend from childhood was my cousin .,-16.520265356699625,-29.968767166137695,7.096354166666667,0.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2368,1212_3G1.cha,1212,12,1,TAGGED,[* s:r:gc:pro],1,yeah <her name> [/] her name is Weam [% 2 syllables] .,yeah <her [:: her] [* s:r:gc:pro] name> [/] her [:: she] [* s:r:gc:pro] name is Weam [% 2 syllables] .,-15.052904323720542,-25.500015258789062,5.476434426229508,1.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2369,1212_3G1.cha,1212,15,2,TAGGED,[* m:03s:a],1,she [/] she was the <one individual> [//] first individual who understand my ideas and understand my way of thinking .,she [/] she was the <one individual> [//] first individual who understand [:: understands] [* m:03s:a] my ideas and understand [:: understands] [* m:03s:a] my way of thinking .,-0.021660274458740903,-0.45953452587127686,7.528846153846154,0.75,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2370,1212_3G1.cha,1212,18,3,TAGGED,[* m:vun:a],1,she have significant advantages [% 3 syllables] .,she have [:: has] [* m:vun:a] significant advantages [% 3 syllables] .,-16.229439531220123,-29.73445701599121,6.529296875,1.1875,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2371,1212_3G1.cha,1212,21,4,TAGGED,[* m:03s:a],1,because she assist me always if I need any help in any problem .,because she assist [:: assists] [* m:03s:a] me always if I need any help in any problem .,-17.910448148846626,-31.656261444091797,7.220703125,0.0,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2372,1212_3G1.cha,1212,24,5,CLEAN,CLEAN,0,actually we [/] grew [/] we grew up in the same area .,actually we [/] grew [/] we grew up in the same area .,-18.269318885803223,-28.656253814697266,7.2875,1.0625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2373,1212_3G1.cha,1212,27,6,CLEAN,CLEAN,0,because &~sh we are in the same family .,because &~sh we are in the same family .,-16.76280061058376,-29.656253814697266,7.4646739130434785,0.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2374,1212_3G1.cha,1212,30,7,CLEAN,CLEAN,0,so always <I can> [/] &~si I can see her .,so always <I can> [/] &~si I can see her .,-17.89944186417953,-29.312501907348633,7.076086956521739,1.75,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2375,1212_3G1.cha,1212,33,8,TAGGED,[* m:vun:a],1,<she have> [/] similar [/] she have similar [//] way [//] the similar way of thinking .,<she have> [/] similar [/] she have [:: has] [* m:vun:a] similar [//] way [//] the similar way of thinking .,-0.016706219097371407,-0.12907791137695312,6.510416666666667,2.0,,,AUTO_ACCEPT,TAGGED_MIN_MARGIN_GTE_1.4375
2376,1212_3G1.cha,1212,36,9,CLEAN,CLEAN,0,so all together we can create new things [% 2 syllables] and new ideas .,so all together we can create new things [% 2 syllables] and new ideas .,-20.50946691761846,-30.578125,9.21195652173913,1.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2377,1212_3G1.cha,1212,39,10,CLEAN,CLEAN,0,that was interesting [% 3 syllables] .,that was interesting [% 3 syllables] .,-17.08462295929591,-28.296876907348633,7.890625,2.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2378,1212_3G1.cha,1212,42,11,CLEAN,CLEAN,0,so I [/] &~undiv I identify her the best friend for me in the world we &~yu .,so I [/] &~undiv I identify her the best friend for me in the world we &~yu .,-0.026010614979895763,-0.25994446873664856,6.859375,1.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2379,1212_3G2.cha,1212,9,0,CLEAN,CLEAN,0,the topic is when someone or something surprised [% 3 syllables] you .,the topic is when someone or something surprised [% 3 syllables] you .,-19.805486341317494,-31.57813835144043,8.322916666666666,0.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2380,1212_3G2.cha,1212,12,1,CLEAN,CLEAN,0,in fact last year &-um I was just <one years> [//] married [//] one year married .,in fact last year &-um I was just <one years> [//] married [//] one year married .,-17.48360013961792,-25.398509979248047,6.8125,2.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2381,1212_3G2.cha,1212,15,2,CLEAN,CLEAN,0,and then it was normal day .,and then it was normal day .,-16.752274779386298,-27.782936096191406,6.867732558139535,1.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2382,1212_3G2.cha,1212,18,3,CLEAN,CLEAN,0,in fact it was similar for other days in my life .,in fact it was similar for other days in my life .,-16.988116818805075,-28.29720687866211,7.415697674418604,1.1875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2383,1212_3G2.cha,1212,21,4,CLEAN,CLEAN,0,but &-um suddenly when my husband went back &-um from the work &-uh he said that he mm bought tickets <for me and> [//] he [//] for us to travel to Syria .,but &-um suddenly when my husband went back &-um from the work &-uh he said that he mm bought tickets <for me and> [//] he [//] for us to travel to Syria .,-0.004932584089866121,-0.04434293508529663,7.8023255813953485,3.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2384,1212_3G2.cha,1212,24,5,CLEAN,CLEAN,0,that was &-um big surprise for me because I was very bored .,that was &-um big surprise for me because I was very bored .,-16.952903314814417,-30.031688690185547,7.109011627906977,1.1875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2385,1212_3G2.cha,1212,27,6,TAGGED,[* s:r:der],1,so of course my respond was yes .,so of course my respond [:: response] [* s:r:der] was yes .,-0.03601771928175974,-0.3530615568161011,7.2625,0.875,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2386,1212_3G2.cha,1212,30,7,CLEAN,CLEAN,0,I was very happy .,I was very happy .,-19.543376684188843,-25.625141143798828,9.2890625,4.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2387,1212_3G2.cha,1212,33,8,CLEAN,CLEAN,0,and then we went .,and then we went .,-19.17108190059662,-25.632831573486328,9.5703125,2.9375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2388,1212_3G2.cha,1212,36,9,CLEAN,CLEAN,0,we traveled to Syria for fifteen days .,we traveled to Syria for fifteen days .,-0.0012192295412205567,-0.005005684681236744,8.7421875,5.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2389,1212_3G2.cha,1212,39,10,CLEAN,CLEAN,0,and we spend great time there .,and we spend great time there .,-17.616520489415816,-29.687580108642578,7.931451612903226,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2390,1212_3G2.cha,1212,42,11,CLEAN,CLEAN,0,and we visit [//] ah visited &-um many beautiful places .,and we visit [//] ah visited &-um many beautiful places .,-8.884427194845147,-28.06250762939453,7.002016129032258,1.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2391,1212_3G2.cha,1212,45,12,TAGGED,[* m:+s:a],1,and in fact &-uh that &-uh days I can't forget .,and in fact &-uh that &-uh days [:: day] [* m:+s:a] I can't forget .,-15.064420405515193,-28.000038146972656,6.9287109375,0.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2392,1212_3G2.cha,1212,48,13,CLEAN,CLEAN,0,I never forget <this days> [//] &-uh those days because I really enjoy it with my husband's [% 3 syllables] surprise .,I never forget <this days> [//] &-uh those days because I really enjoy it with my husband's [% 3 syllables] surprise .,-0.028583560217568096,-0.28832241892814636,7.133064516129032,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2393,1212_3G2.cha,1212,51,14,CLEAN,CLEAN,0,&-um in fact this is the significant trip in my life .,&-um in fact this is the significant trip in my life .,-15.910690047524191,-27.50000762939453,6.837121212121212,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2394,1212_3G2.cha,1212,54,15,CLEAN,CLEAN,0,because ah &~i &~m mm it was with my husband and in beautiful place in Syria .,because ah &~i &~m mm it was with my husband and in beautiful place in Syria .,-18.864496462272875,-30.53125,7.6022727272727275,0.5625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
2395,1212_3G2.cha,1212,57,16,TAGGED,[* m:+ed],1,maybe this surprise can't be occurred another time maybe .,maybe this surprise can't be occurred [:: occur] [* m:+ed] another time maybe .,-15.681926390402676,-29.531251907348633,5.685661764705882,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
2396,1212_4R1.cha,PAR0,9,0,CLEAN,CLEAN,0,the city I come from is called Dema it is Al City &-um actually it is not &-um as big as the other cities in my country .,the city I come from is called Dema it is Al City &-um actually it is not &-um as big as the other cities in my country .,-0.022786096123471714,-0.6005339026451111,8.746212121212121,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
