row_id,input,original_output,provenance_label,trace_method,trace_ambiguous,error_count,source_files
7733,They are going to opened the new museum next week .,They are going to opened [:: open] [* m:+ed] the new museum next week .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7742,The system does not worked properly during the test .,The system does not worked [:: work] [* m:+ed] properly during the test .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
62,I do not wanted coffee .,I do not wanted [:: want] [* m:+ed] coffee .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7774,The narrator says that the hero will jumped over the wall .,The narrator says that the hero will jumped [:: jump] [* m:+ed] over the wall .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7769,he wanna seed .,he wanna seed [: see] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7716,I seed him .,I seed [: see] [* m:+ed] him .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7709,They will goed now .,They will goed [: go] [* m:+ed] now .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7699,I want to watched TV .,I want to watched [:: watch] [* m:+ed] TV .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7786,The manual explains how to started the engine .,The manual explains how to started [:: start] [* m:+ed] the engine .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
54,They can talked English .,They can talked [:: talk] [* m:+ed] English .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
1599,how about we jumped in the swimming pool ?,how about we jumped [:: jumped] [* m:+ed] in the swimming pool ?,synthetic,synthetic_no_real_match,False,1,[]
7746,Every day I worked at the store .,Every day I worked [:: work] [* m:+ed] at the store .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
99,I am going to seed the doctor tomorrow .,I am going to seed [: see] [* m:+ed] the doctor tomorrow .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7740,The narrator will seed the protagonist in the next chapter .,The narrator will seed [: see] [* m:+ed] the protagonist in the next chapter .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7765,doggy don't barked .,doggy don't barked [:: bark] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
94,Every morning I will walked for thirty minutes .,Every morning I will walked [:: walk] [* m:+ed] for thirty minutes .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7731,The author does not wanted to change the ending .,The author does not wanted [:: want] [* m:+ed] to change the ending .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7732,A doctor should talked to the patient clearly .,A doctor should talked [:: talk] [* m:+ed] to the patient clearly .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7721,cat wanna looked .,cat wanna looked [:: look] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
91,It doesn't worked because the battery is low .,It doesn't worked [:: work] [* m:+ed] because the battery is low .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7777,The report indicates that the system doesn't worked properly .,The report indicates that the system doesn't worked [:: work] [* m:+ed] properly .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7700,He will opened the door .,He will opened [:: open] [* m:+ed] the door .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
79,I wanna runned .,I wanna runned [: run] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
57,I should listened to you .,I should listened [:: listen] [* m:+ed] to you .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
65,&-um baby wanna played .,&-um baby wanna played [:: play] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
63,She can runned fast .,She can runned [: run] [* m:+ed] fast .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7736,Every morning she walked her dog at six o'clock .,Every morning she walked [:: walk] [* m:+ed] her dog at six o'clock .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7708,I want to seed the bird .,I want to seed [: see] [* m:+ed] the bird .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
81,Every day the sun will started to shine .,Every day the sun will started [:: start] [* m:+ed] to shine .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7714,boy can walked .,boy can walked [:: walk] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7788,The scientist wants to observed the stars tonight .,The scientist wants to observed [:: observe] [* m:+ed] the stars tonight .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
66,he gonna jumped .,he gonna jumped [:: jump] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7730,The children will played in the garden later today .,The children will played [:: play] [* m:+ed] in the garden later today .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
87,He doesn't seemed to understand the rules .,He doesn't seemed [:: seem] [* m:+ed] to understand the rules .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7748,Can you helped me with this bag ?,Can you helped [:: help] [* m:+ed] me with this bag ?,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7758,I can jumped .,I can jumped [:: jump] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
52,He does not liked apples .,He does not liked [:: like] [* m:+ed] apples .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7755,I can seed it from here .,I can seed [: see] [* m:+ed] it from here .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7780,The instructions tell you to opened the software first .,The instructions tell you to opened [:: open] [* m:+ed] the software first .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
89,We are going to stayed in the hotel by the beach .,We are going to stayed [:: stay] [* m:+ed] in the hotel by the beach .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7743,It is necessary to opened the valve slowly .,It is necessary to opened [:: open] [* m:+ed] the valve slowly .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7724,he to opened .,he to opened [:: open] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7752,I am gonna stayed at the hotel .,I am gonna stayed [:: stay] [* m:+ed] at the hotel .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7734,He hopes that he will runned faster in the next race .,He hopes that he will runned [: run] [* m:+ed] faster in the next race .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7751,Does she played tennis every week ?,Does she played [:: play] [* m:+ed] tennis every week ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7761,&-uh boy will goed .,&-uh boy will goed [: go] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
95,She can hitted the target every time .,She can hitted [: hit] [* m:+ed] the target every time .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7727,She decided that she will stayed at the university .,She decided that she will stayed [:: stay] [* m:+ed] at the university .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7707,Can you hitted the ball ?,Can you hitted [: hit] [* m:+ed] the ball ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
50,I can played guitar .,I can played [:: play] [* m:+ed] guitar .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7745,He wants to stayed here for the night .,He wants to stayed [:: stay] [* m:+ed] here for the night .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7749,You should stayed home if you are sick .,You should stayed [:: stay] [* m:+ed] home if you are sick .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7701,We don't talked to him .,We don't talked [:: talk] [* m:+ed] to him .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7698,They do not liked it .,They do not liked [:: like] [* m:+ed] it .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7712,he runned .,he runned [: run] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
86,The teacher will talked about history tomorrow .,The teacher will talked [:: talk] [* m:+ed] about history tomorrow .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
85,"If you want to succeeded , you must worked hard .","If you want to succeeded [:: succeed] [* m:+ed], you must worked [:: work] [* m:+ed] hard .",synthetic,curated_synthetic_input,False,2,['data/curated/synthetic/[* m:+ed].jsonl']
7753,We wanna played in the park .,We wanna played [:: play] [* m:+ed] in the park .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7763,I wanna stayed .,I wanna stayed [:: stay] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7706,I will runned to the shop .,I will runned [: run] [* m:+ed] to the shop .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7715,&-uh doggie hitted ball .,&-uh doggie hitted [: hit] [* m:+ed] ball .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7785,I hope that the weather will stayed warm for the party .,I hope that the weather will stayed [:: stay] [* m:+ed] warm for the party .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7737,The group must started the project by Monday .,The group must started [:: start] [* m:+ed] the project by Monday .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7779,"Each afternoon , the boy played with his friends in the garden .","Each afternoon , the boy played [:: playe] [* m:+ed] with his friends in the garden .",synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7739,They will hitted the target with the arrow .,They will hitted [: hit] [* m:+ed] the target with the arrow .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7754,He must started the work now .,He must started [:: start] [* m:+ed] now .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
84,The company will opened a new branch next year .,The company will opened [:: open] [* m:+ed] a new branch next year .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
67,&-uh doggy can hitted ball .,&-uh doggy can hitted [: hit] [* m:+ed] ball .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7747,We don't played soccer on Tuesdays .,We don't played [:: play] [* m:+ed] soccer on Tuesdays .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
90,The doctor will examined the patient later today .,The doctor will examined [:: examined] [* m:+ed] the patient later today .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
73,he gonna goed .,he gonna goed [: go] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
77,&-um man will talked .,&-um man will talked [:: talk] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
80,"In the future , the robot will helped the humans .","In the future, the robot will helped [:: help] [* m:+ed] the humans .",synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7783,The guide says we are gonna walked for three miles .,The guide says we are gonna walked [:: walk] [* m:+ed] for three miles .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7784,"Usually , the teacher talked for an hour before the break .","Usually , the teacher talked [:: talk] [* m:+ed] for an hour before the break .",synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7771,"Every morning , the student walked to the library to study .","Every morning , the student walked [:: walk] [* m:+ed] to the library to study .",synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
55,We will jumped over the wall .,We will jumped [:: jump] [* m:+ed] over the wall .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7720,gotta goed .,gotta goed [: go] [* m:+ed] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
98,They do not liked to wait in long lines .,They do not liked [:: like] [* m:+ed] to wait in long lines .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
97,He will runned in the marathon next week .,He will runned [: run] [* m:+ed] in the marathon next week .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
59,I like to watched TV .,I like to watched [:: watch] [* m:+ed] TV .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
75,&-uh I can walked .,&-uh I can walked [:: walk] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7713,&-um want to jumped .,&-um want to jumped [:: jump] [* m:+ed] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
7741,She will goed to the office tomorrow morning .,She will goed [: go] [* m:+ed] to the office tomorrow morning .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:+ed].jsonl']
