row_id,input,reannotated_output,notes
10308,The students will not attending the graduation ceremony .,,
10310,The team must finishing the project by next Monday .,,
253,I can playing soccer very well .,,
276,He having car .,,
10301,The girl is having a new toy train .,,
10288,I am owning three different bicycles .,,
262,I am needing a new pen for class .,,
278,I believing him .,,
10311,Several tourists were wanting to see the ancient ruins .,,
252,She is wanting more coffee for breakfast .,,
265,I am hearing a strange noise in the kitchen .,,
10306,Those scientists were knowing the results before the trial .,,
281,He decided to going home early .,,
10309,"Although he was needing help , he stayed very quiet .",,
10280,We are believing every word he says to us .,,
275,Cat hating water .,,
10322,The neighbors will helping with the move next week .,,
10298,The baby is needing a long nap .,,
251,I am knowing the answer to the question .,,
10300,I want to seeing the little bird .,,
10319,We should considering all the possible options carefully .,,
10318,The lawyer was believing the witness during the trial .,,
271,Man knowing name .,,
10274,"Right now , I am knowing the answer to your question .",,
288,They attempted to opening the locked door .,,
268,He needing water .,,
273,Baby needing sleep .,,
263,She is meaning to call you later .,,
10278,My brother is loving his new car very much .,,
297,I started to eating my dinner while it was hot .,,
254,They are needing help with their homework .,,
269,Dog having ball .,,
10284,I am understanding the lesson perfectly today .,,
289,I managed to finishing the task on time .,,
10312,The author is owning several properties in the country .,,
10292,He can running very fast in the race .,,
270,I wanting go home .,,
257,I will going to the store tomorrow .,,
10297,Mommy is loving the red flower .,,
272,They loving cat .,,
10276,They will going to the market tomorrow morning .,,
10283,They are needing a new house in the city .,,
300,They decided to staying at the hotel by the beach .,,
10323,Does the director intend to shooting the film here ?,,
10289,The boy wants to jumping on the bed .,,
10282,She must helping her mother with the chores .,,
261,He is loving his new job at the bank .,,
295,She needed to finding a job immediately .,,
10295,I am knowing your name very well .,,
10296,They will playing ball in the garden .,,
10305,The manager decided to hiring the new assistant .,,
10281,I can playing the guitar for the party .,,
10317,They attempted to opening the locked cabinet door .,,
8569,That birds was flying high .,,
1005,The lonely farmer counted one sheeps in the quiet field .,,
958,He stayed in London for one months .,,
8557,I have seen another movies by this director .,,
986,I find a balls .,,
8582,This chairs is blue .,,
8593,That findings has changed the course of the investigation .,,
1002,She wrote one pages about her early childhood memories .,,
974,Him have one dogs .,,
8594,Every villagers has a specific role in the ceremony .,,
1003,Every problems has a specific solution if you look closely .,,
961,I need a dollars to buy the newspaper .,,
8597,He handed the one travelers his map .,,
997,He found an ancient coins buried deep in the dry dirt .,,
989,Another problems arose during the final stage of the experiment .,,
966,Another girls called while you were out .,,
8579,This boxes is very heavy .,,
962,That is one problems I cannot solve .,,
8571,One dogs has a ball .,,
8600,She gave another children the blue balloon .,,
8567,Every mornings is a new start .,,
8568,He found another keys on the floor .,,
8558,This friends is very kind to me .,,
977,Give me another toys !,,
991,He walked for another miles before he decided to stop .,,
8575,That cups has milk in it .,,
8564,I lost one pens yesterday .,,
990,The narrator described every birds that lived in the ancient forest .,,
8587,A participants was selected for the final interview .,,
968,She drives a cars to work every day .,,
8578,That girls plays with a doll .,,
994,She spent one months researching the history of the island .,,
971,I want to buy a books from the shop .,,
8585,Every researchers was surprised by the sudden discovery .,,
8559,That houses was built last year .,,
8556,Every students has a new computer .,,
987,Every students must submit the essay by Friday .,,
979,One cows eating grass .,,
985,Every books on table .,,
8572,That boys runs fast .,,
8563,Each ideas is helpful for the project .,,
8591,Every employees has received a notification from the office .,,
8577,One tables was broken .,,
972,Baby see one birds .,,
965,Each ideas he presented was very creative .,,
996,Every kindergarteners in the village received a handmade gift .,,
970,Every days feels the same during the holidays .,,
963,He is a hard workers at the factory .,,
8592,The team analyzed each samples that was collected in the field .,,
8595,The detective followed that clues until the end of the day .,,
8590,The professor looked at that one results with great interest .,,
992,Every persons in the crowded room stood up at once .,,
8598,Each chapters contains a summary of the previous events .,,
995,Another actors entered the scene from the left side .,,
8599,Every characters in the novel faces a difficult choice .,,
1000,Another birds landed on the highest branch of the oak tree .,,
998,The local project required one years of continuous funding .,,
976,One lemons fall out .,,
982,An oranges please .,,
978,Every workers go to work .,,
8603,He sat on each chairs in the waiting room .,,
1364,and both happys .,,
981,That one miles away .,,
8602,I showed that teachers my final project .,,
8581,That flowers smells nice .,,
969,One boys is waiting outside the gate .,,
8560,I will visit each cities in the country .,,
988,Each workers in the department received a small bonus .,,
973,I want a cookies .,,
8596,Another options was presented to the committee yesterday .,,
8589,Each students must present a summary of the report .,,
8583,One cars was parked outside .,,
983,One feets hurt .,,
8580,One windows has a crack .,,
960,Every students in the classroom was quiet .,,
8573,This trees is green .,,
959,She wants another apples for her lunch .,,
1001,Every workers had to wear a yellow helmet for safety .,,
1004,Another mens joined the rescue team late last night .,,
9328,The therapist instructions were very clear .,,
9334,Last year budget was very tight .,,
7166,The specialist opinion was requested .,,
7139,The teacher book is on the desk .,,
9368,The dog tail is wagging .,,
9356,The artist studio is open today .,,
7174,The consultant report is finished .,,
9363,The musician guitar was out of tune .,,
9331,The city streets are very narrow .,,
9369,We visited my grandmother house .,,
7179,The athlete uniforms are red .,,
7180,The guitar strings are broken .,,
7152,The plane wing was damaged .,,
9406,The driver license was expired .,,
9396,She likes the actor style .,,
9374,I read the author new novel .,,
9387,They fixed the car engine yesterday .,,
9364,My father car is red .,,
9378,The project deadline is Friday .,,
9405,The morning light was very bright .,,
9371,He forgot his friend birthday .,,
7178,The cardiologist advice saved him .,,
7168,The refrigerator door won't close .,,
9389,I heard the woman voice in the hallway .,,
9332,The doctor advice helped me a lot .,,
9359,The player jersey was red .,,
7170,The pharmacist label was incorrect .,,
